SalesOrderID,OrderLine,CustomerID,MaterialID,PlantID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,Quantity,UnitPrice,GrossRevenue,DiscountPercent,DiscountAmount,NetRevenue,Currency,SalesChannel,OrderStatus,DeliveryStatus
SO008090,10,CUST0140,MAT0025,PL03,2025-01-15,2025-02-02,,790,41.73,32966.7,2.0,659.33,32307.37,USD,E-Commerce,In Process,Not Delivered
SO008091,10,CUST0185,MAT0138,PL01,2026-03-10,2026-03-25,2026-03-24,909,16.89,15353.01,5.0,767.65,14585.36,USD,Retail,Completed,On Time
SO008092,10,CUST0015,MAT0117,PL01,2026-03-24,2026-04-08,2026-04-10,1230,29.58,36383.4,0.0,0.0,36383.4,USD,Retail,Completed,Late
SO008093,10,CUST0156,MAT0060,PL03,2025-12-05,2025-12-28,,277,74.58,20658.66,2.0,413.17,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO008094,10,CUST0183,MAT0086,PL02,2025-01-11,2025-01-17,2025-01-22,1042,62.57,65197.94,0.0,0.0,65197.94,CAD,Distributor,Completed,Late
SO008095,10,CUST0117,MAT0136,PL02,2026-04-19,2026-04-26,2026-05-04,297,12.12,3599.64,0.0,0.0,3599.64,USD,E-Commerce,Completed,Late
SO008096,10,CUST0179,MAT0139,PL03,2025-09-20,2025-09-24,,1212,42.14,51073.68,10.0,5107.37,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008097,10,CUST0008,MAT0115,PL03,2025-06-29,2025-07-07,,781,57.68,45048.08,0.0,0.0,45048.08,AUD,Retail,In Process,Not Delivered
SO008098,10,CUST0101,MAT0107,PL04,2026-05-11,2026-05-15,2026-05-19,228,9.13,2081.64,5.0,104.08,1977.56,USD,Distributor,Completed,Late
SO008099,10,CUST0045,MAT0118,PL04,2025-08-26,2025-09-04,2025-09-03,1409,11.99,16893.91,0.0,0.0,16893.91,AUD,Direct Sales,Completed,On Time
SO008100,10,CUST0147,MAT0043,PL02,2025-10-04,2025-10-20,,912,26.61,24268.32,7.5,1820.12,22448.2,USD,Retail,In Process,Not Delivered
SO008101,10,CUST0056,MAT0054,PL02,2025-10-29,2025-11-26,2025-12-02,440,20.6,9064.0,0.0,0.0,9064.0,AUD,Direct Sales,Completed,Late
SO008102,10,CUST0080,MAT0139,PL04,2026-01-17,2026-02-02,,944,41.88,39534.72,10.0,3953.47,35581.25,CAD,Distributor,In Process,Not Delivered
SO008103,10,CUST0195,MAT0101,PL03,2025-08-31,2025-09-11,2025-09-19,909,52.52,47740.68,5.0,2387.03,45353.65,AUD,E-Commerce,Completed,Late
SO008104,10,CUST0062,MAT0062,PL02,2025-07-12,2025-08-03,,877,45.76,40131.52,10.0,4013.15,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008105,10,CUST0192,MAT0008,PL01,2026-01-25,2026-01-30,2026-01-30,290,59.59,17281.1,10.0,1728.11,15552.99,USD,Distributor,Completed,On Time
SO008106,10,CUST0181,MAT0078,PL01,2025-04-19,2025-04-30,2025-05-06,1205,19.06,22967.3,0.0,0.0,22967.3,USD,E-Commerce,Completed,Late
SO008107,10,CUST0178,MAT0035,PL02,2025-07-30,2025-08-13,2025-08-21,245,58.11,14236.95,0.0,0.0,14236.95,USD,E-Commerce,Completed,Late
SO008108,10,CUST0018,MAT0019,PL03,2025-11-13,2025-12-08,,839,24.99,20966.61,7.5,1572.5,19394.11,USD,E-Commerce,In Process,Not Delivered
SO008109,10,CUST0056,MAT0053,PL04,2026-03-16,2026-03-20,,1467,48.14,70621.38,7.5,5296.6,65324.78,USD,Retail,Backordered,Not Delivered
SO008110,10,CUST0144,MAT0037,PL01,2025-03-06,2025-04-05,2025-04-11,1393,27.83,38767.19,0.0,0.0,38767.19,AUD,Direct Sales,Completed,Late
SO008111,10,CUST0082,MAT0094,PL02,2025-02-12,2025-02-22,,1188,73.62,87460.56,0.0,0.0,87460.56,USD,Direct Sales,Backordered,Not Delivered
SO008112,10,CUST0072,MAT0016,PL03,2025-01-06,2025-02-02,,1082,32.32,34970.24,5.0,1748.51,33221.73,USD,Direct Sales,Backordered,Not Delivered
SO008113,10,CUST0102,MAT0020,PL03,2026-04-03,2026-04-14,,278,15.09,4195.02,7.5,314.63,3880.39,AUD,E-Commerce,In Process,Not Delivered
SO008114,10,CUST0087,MAT0011,PL03,2025-01-30,2025-02-27,2025-03-03,707,23.08,16317.56,5.0,815.88,15501.68,AUD,Retail,Completed,Late
SO008115,10,CUST0142,MAT0076,PL02,2025-05-15,2025-06-01,,1150,29.16,33534.0,0.0,0.0,0.0,USD,Retail,Cancelled,Not Delivered
SO008116,10,CUST0168,MAT0025,PL02,2025-03-09,2025-03-16,2025-03-18,617,46.68,28801.56,5.0,1440.08,27361.48,CAD,Distributor,Completed,Late
SO008117,10,CUST0050,MAT0048,PL04,2026-02-06,2026-02-15,,1349,29.47,39755.03,7.5,2981.63,0.0,USD,Retail,Cancelled,Not Delivered
SO008118,10,CUST0182,MAT0088,PL03,2025-08-18,2025-09-02,,1215,41.02,49839.3,10.0,4983.93,44855.37,USD,Distributor,Backordered,Not Delivered
SO008119,10,CUST0137,MAT0133,PL03,2025-06-24,2025-07-07,2025-07-08,378,70.86,26785.08,5.0,1339.25,25445.83,AUD,Direct Sales,Completed,Late
SO008120,10,CUST0023,MAT0028,PL02,2025-10-03,2025-10-23,,1400,25.8,36120.0,7.5,2709.0,33411.0,AUD,Distributor,Backordered,Not Delivered
SO008121,10,CUST0156,MAT0072,PL01,2026-06-18,2026-07-16,,1112,68.88,76594.56,0.0,0.0,76594.56,USD,Distributor,Backordered,Not Delivered
SO008122,10,CUST0107,MAT0059,PL01,2026-02-14,2026-03-11,2026-03-17,472,19.96,9421.12,2.0,188.42,9232.7,USD,Retail,Completed,Late
SO008123,10,CUST0144,MAT0026,PL01,2025-08-28,2025-09-01,,1037,40.77,42278.49,7.5,3170.89,39107.6,USD,Retail,In Process,Not Delivered
SO008124,10,CUST0114,MAT0108,PL01,2025-09-13,2025-09-18,,222,16.09,3571.98,7.5,267.9,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008125,10,CUST0184,MAT0090,PL02,2026-02-07,2026-02-23,,1105,44.34,48995.7,5.0,2449.78,0.0,USD,Retail,Cancelled,Not Delivered
SO008126,10,CUST0077,MAT0054,PL01,2025-06-26,2025-07-16,2025-07-23,1116,21.77,24295.32,5.0,1214.77,23080.55,USD,Distributor,Completed,Late
SO008127,10,CUST0018,MAT0016,PL03,2025-12-05,2025-12-30,,1302,28.18,36690.36,7.5,2751.78,33938.58,USD,Retail,Backordered,Not Delivered
SO008128,10,CUST0158,MAT0121,PL04,2026-02-23,2026-03-11,,1395,19.93,27802.35,0.0,0.0,27802.35,USD,Retail,Backordered,Not Delivered
SO008129,10,CUST0042,MAT0075,PL01,2025-05-18,2025-06-11,,1120,36.6,40992.0,5.0,2049.6,38942.4,CAD,Direct Sales,In Process,Not Delivered
SO008130,10,CUST0040,MAT0146,PL03,2025-07-10,2025-07-31,,890,63.71,56701.9,0.0,0.0,56701.9,USD,E-Commerce,Backordered,Not Delivered
SO008131,10,CUST0197,MAT0130,PL01,2025-03-02,2025-03-14,2025-03-16,1219,60.59,73859.21,2.0,1477.18,72382.03,USD,Distributor,Completed,Late
SO008132,10,CUST0161,MAT0118,PL02,2025-08-01,2025-08-08,2025-08-12,1148,11.87,13626.76,0.0,0.0,13626.76,AUD,Retail,Completed,Late
SO008133,10,CUST0039,MAT0050,PL02,2025-12-20,2026-01-10,2026-01-14,501,33.48,16773.48,7.5,1258.01,15515.47,AUD,Distributor,Completed,Late
SO008134,10,CUST0149,MAT0038,PL04,2025-05-12,2025-05-19,2025-05-25,132,49.51,6535.32,10.0,653.53,5881.79,CAD,E-Commerce,Completed,Late
SO008135,10,CUST0058,MAT0126,PL04,2026-01-08,2026-02-06,,382,56.71,21663.22,2.0,433.26,21229.96,USD,Distributor,In Process,Not Delivered
SO008136,10,CUST0113,MAT0080,PL01,2025-09-01,2025-09-20,2025-09-28,665,25.82,17170.3,2.0,343.41,16826.89,USD,Direct Sales,Completed,Late
SO008137,10,CUST0180,MAT0117,PL02,2025-12-09,2025-12-14,,25,29.4,735.0,2.0,14.7,720.3,AUD,Distributor,Backordered,Not Delivered
SO008138,10,CUST0195,MAT0131,PL02,2025-01-20,2025-02-08,2025-02-14,733,40.75,29869.75,7.5,2240.23,27629.52,CAD,E-Commerce,Completed,Late
SO008139,10,CUST0096,MAT0089,PL04,2025-02-27,2025-03-11,2025-03-13,788,69.25,54569.0,2.0,1091.38,53477.62,USD,E-Commerce,Completed,Late
SO008140,10,CUST0175,MAT0122,PL01,2025-07-18,2025-07-21,2025-07-26,199,53.54,10654.46,0.0,0.0,10654.46,USD,Distributor,Completed,Late
SO008141,10,CUST0055,MAT0038,PL03,2025-06-26,2025-06-29,,360,52.53,18910.8,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008142,10,CUST0100,MAT0084,PL04,2026-05-11,2026-05-14,2026-05-20,378,41.19,15569.82,5.0,778.49,14791.33,USD,Distributor,Completed,Late
SO008143,10,CUST0026,MAT0074,PL02,2025-03-22,2025-03-25,2025-03-29,215,41.1,8836.5,7.5,662.74,8173.76,AUD,Retail,Completed,Late
SO008144,10,CUST0052,MAT0009,PL01,2026-04-14,2026-04-22,,926,15.6,14445.6,0.0,0.0,0.0,AUD,Distributor,Cancelled,Not Delivered
SO008145,10,CUST0186,MAT0065,PL01,2025-08-14,2025-09-06,2025-09-06,75,43.49,3261.75,7.5,244.63,3017.12,AUD,Retail,Completed,On Time
SO008146,10,CUST0103,MAT0064,PL01,2025-09-30,2025-10-26,2025-11-02,743,35.95,26710.85,10.0,2671.09,24039.76,USD,Distributor,Completed,Late
SO008147,10,CUST0020,MAT0039,PL04,2025-05-14,2025-05-22,2025-05-22,124,45.36,5624.64,7.5,421.85,5202.79,USD,E-Commerce,Completed,On Time
SO008148,10,CUST0150,MAT0127,PL01,2025-08-16,2025-09-08,2025-09-12,1446,36.57,52880.22,2.0,1057.6,51822.62,USD,Distributor,Completed,Late
SO008149,10,CUST0132,MAT0099,PL04,2026-01-23,2026-02-14,,567,70.6,40030.2,0.0,0.0,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008150,10,CUST0189,MAT0051,PL02,2025-03-13,2025-04-05,,218,67.92,14806.56,5.0,740.33,14066.23,CAD,Distributor,In Process,Not Delivered
SO008151,10,CUST0063,MAT0042,PL03,2025-05-30,2025-06-05,,858,46.29,39716.82,7.5,2978.76,0.0,USD,Retail,Cancelled,Not Delivered
SO008152,10,CUST0186,MAT0012,PL01,2026-02-12,2026-03-10,2026-03-12,220,77.19,16981.8,0.0,0.0,16981.8,USD,E-Commerce,Completed,Late
SO008153,10,CUST0037,MAT0123,PL01,2026-05-22,2026-06-08,2026-06-09,1055,16.35,17249.25,5.0,862.46,16386.79,USD,Retail,Completed,Late
SO008154,10,CUST0131,MAT0024,PL01,2025-11-18,2025-12-03,,462,52.38,24199.56,0.0,0.0,24199.56,AUD,Retail,Backordered,Not Delivered
SO008155,10,CUST0095,MAT0033,PL03,2025-12-20,2026-01-16,,472,67.77,31987.44,0.0,0.0,0.0,AUD,Distributor,Cancelled,Not Delivered
SO008156,10,CUST0029,MAT0100,PL03,2026-01-13,2026-01-31,,655,15.55,10185.25,5.0,509.26,0.0,USD,Distributor,Cancelled,Not Delivered
SO008157,10,CUST0178,MAT0034,PL02,2026-03-06,2026-03-09,,129,57.84,7461.36,7.5,559.6,0.0,USD,Retail,Cancelled,Not Delivered
SO008158,10,CUST0069,MAT0093,PL02,2025-02-13,2025-02-19,2025-02-17,23,18.56,426.88,7.5,32.02,394.86,AUD,Direct Sales,Completed,On Time
SO008159,10,CUST0176,MAT0139,PL03,2025-10-05,2025-11-04,,977,37.46,36598.42,0.0,0.0,36598.42,CAD,Direct Sales,In Process,Not Delivered
SO008160,10,CUST0072,MAT0142,PL01,2025-08-19,2025-09-14,,1497,13.99,20943.03,7.5,1570.73,19372.3,USD,Retail,Backordered,Not Delivered
SO008161,10,CUST0045,MAT0103,PL03,2025-04-22,2025-05-20,2025-05-25,494,19.81,9786.14,0.0,0.0,9786.14,USD,Retail,Completed,Late
SO008162,10,CUST0129,MAT0083,PL02,2025-07-14,2025-08-11,,1031,39.71,40941.01,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO008163,10,CUST0146,MAT0114,PL03,2026-05-19,2026-05-24,2026-06-01,1344,67.42,90612.48,2.0,1812.25,88800.23,USD,E-Commerce,Completed,Late
SO008164,10,CUST0194,MAT0087,PL01,2025-03-26,2025-04-22,,152,49.64,7545.28,7.5,565.9,6979.38,USD,E-Commerce,Backordered,Not Delivered
SO008165,10,CUST0136,MAT0053,PL02,2025-05-09,2025-05-24,,1179,43.5,51286.5,0.0,0.0,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO008166,10,CUST0106,MAT0126,PL04,2026-06-10,2026-07-04,2026-07-04,805,50.1,40330.5,10.0,4033.05,36297.45,CAD,Direct Sales,Completed,On Time
SO008167,10,CUST0197,MAT0020,PL02,2025-03-27,2025-04-18,,943,16.18,15257.74,0.0,0.0,15257.74,USD,Distributor,In Process,Not Delivered
SO008168,10,CUST0087,MAT0021,PL03,2025-06-14,2025-07-10,,471,36.39,17139.69,0.0,0.0,0.0,USD,Distributor,Cancelled,Not Delivered
SO008169,10,CUST0132,MAT0026,PL04,2025-02-08,2025-02-27,2025-03-03,1011,41.77,42229.47,7.5,3167.21,39062.26,USD,E-Commerce,Completed,Late
SO008170,10,CUST0026,MAT0082,PL03,2026-05-24,2026-05-31,2026-05-31,1310,20.05,26265.5,7.5,1969.91,24295.59,AUD,E-Commerce,Completed,On Time
SO008171,10,CUST0166,MAT0037,PL04,2026-04-03,2026-04-09,,682,30.45,20766.9,7.5,1557.52,0.0,USD,Distributor,Cancelled,Not Delivered
SO008172,10,CUST0082,MAT0111,PL03,2025-09-13,2025-10-13,,333,14.33,4771.89,2.0,95.44,4676.45,USD,Direct Sales,Backordered,Not Delivered
SO008173,10,CUST0121,MAT0069,PL02,2025-06-21,2025-07-16,,793,66.53,52758.29,2.0,1055.17,51703.12,USD,E-Commerce,In Process,Not Delivered
SO008174,10,CUST0133,MAT0054,PL03,2026-04-06,2026-04-25,2026-05-03,547,21.92,11990.24,7.5,899.27,11090.97,USD,Retail,Completed,Late
SO008175,10,CUST0088,MAT0033,PL02,2025-01-29,2025-02-04,,747,69.1,51617.7,10.0,5161.77,46455.93,USD,E-Commerce,Backordered,Not Delivered
SO008176,10,CUST0134,MAT0133,PL04,2026-02-03,2026-02-13,,1359,76.3,103691.7,5.0,5184.59,98507.11,USD,Retail,In Process,Not Delivered
SO008177,10,CUST0028,MAT0009,PL01,2026-06-21,2026-07-12,,1211,17.13,20744.43,7.5,1555.83,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008178,10,CUST0187,MAT0054,PL04,2026-05-04,2026-05-11,,154,20.14,3101.56,2.0,62.03,3039.53,USD,Distributor,Backordered,Not Delivered
SO008179,10,CUST0039,MAT0067,PL04,2026-04-12,2026-04-19,2026-04-26,1328,64.19,85244.32,0.0,0.0,85244.32,USD,Distributor,Completed,Late
SO008180,10,CUST0029,MAT0023,PL03,2025-02-05,2025-02-11,2025-02-14,1101,49.69,54708.69,0.0,0.0,54708.69,USD,Retail,Completed,Late
SO008181,10,CUST0002,MAT0052,PL04,2025-12-02,2025-12-14,2025-12-18,919,10.3,9465.7,10.0,946.57,8519.13,USD,Direct Sales,Completed,Late
SO008182,10,CUST0063,MAT0099,PL02,2025-12-09,2025-12-31,,74,71.92,5322.08,5.0,266.1,5055.98,USD,Direct Sales,Backordered,Not Delivered
SO008183,10,CUST0147,MAT0097,PL03,2025-04-14,2025-04-24,2025-04-23,600,61.03,36618.0,0.0,0.0,36618.0,USD,Direct Sales,Completed,On Time
SO008184,10,CUST0135,MAT0080,PL04,2025-04-29,2025-05-08,2025-05-14,1247,23.29,29042.63,7.5,2178.2,26864.43,AUD,Distributor,Completed,Late
SO008185,10,CUST0128,MAT0075,PL01,2025-01-25,2025-02-14,,1373,36.11,49579.03,0.0,0.0,49579.03,USD,E-Commerce,Backordered,Not Delivered
SO008186,10,CUST0175,MAT0127,PL04,2025-12-28,2026-01-18,2026-01-26,166,38.62,6410.92,0.0,0.0,6410.92,USD,E-Commerce,Completed,Late
SO008187,10,CUST0042,MAT0105,PL02,2026-04-19,2026-05-15,2026-05-13,418,46.54,19453.72,10.0,1945.37,17508.35,USD,Retail,Completed,On Time
SO008188,10,CUST0161,MAT0084,PL02,2025-12-15,2025-12-25,,1091,34.24,37355.84,7.5,2801.69,34554.15,USD,Distributor,Backordered,Not Delivered
SO008189,10,CUST0059,MAT0115,PL01,2025-02-21,2025-02-28,2025-02-28,1219,62.66,76382.54,5.0,3819.13,72563.41,USD,E-Commerce,Completed,On Time
SO008190,10,CUST0097,MAT0082,PL03,2026-06-12,2026-06-15,,1396,19.22,26831.12,7.5,2012.33,24818.79,AUD,Distributor,In Process,Not Delivered
SO008191,10,CUST0170,MAT0050,PL02,2025-05-25,2025-06-06,,490,33.1,16219.0,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO008192,10,CUST0193,MAT0018,PL04,2025-10-08,2025-10-12,,747,11.96,8934.12,5.0,446.71,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO008193,10,CUST0169,MAT0069,PL04,2025-03-15,2025-04-03,2025-04-01,717,75.14,53875.38,10.0,5387.54,48487.84,AUD,E-Commerce,Completed,On Time
SO008194,10,CUST0130,MAT0024,PL01,2026-04-23,2026-05-09,,47,52.98,2490.06,5.0,124.5,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008195,10,CUST0073,MAT0078,PL03,2026-04-09,2026-05-02,2026-05-01,769,21.57,16587.33,2.0,331.75,16255.58,USD,Distributor,Completed,On Time
SO008196,10,CUST0127,MAT0104,PL03,2025-06-24,2025-07-18,,429,27.08,11617.32,7.5,871.3,10746.02,USD,Direct Sales,Backordered,Not Delivered
SO008197,10,CUST0161,MAT0079,PL02,2025-12-13,2025-12-18,,226,65.33,14764.58,2.0,295.29,14469.29,USD,Direct Sales,In Process,Not Delivered
SO008198,10,CUST0115,MAT0073,PL03,2025-07-11,2025-07-20,,236,42.58,10048.88,0.0,0.0,10048.88,USD,Direct Sales,Backordered,Not Delivered
SO008199,10,CUST0119,MAT0060,PL01,2025-08-04,2025-08-17,2025-08-15,198,77.29,15303.42,0.0,0.0,15303.42,USD,Distributor,Completed,On Time
SO008200,10,CUST0027,MAT0030,PL01,2026-06-28,2026-07-11,2026-07-19,1330,15.91,21160.3,10.0,2116.03,19044.27,USD,Retail,Completed,Late
SO008201,10,CUST0173,MAT0077,PL03,2025-09-28,2025-10-08,,142,71.47,10148.74,10.0,1014.87,9133.87,USD,Direct Sales,Backordered,Not Delivered
SO008202,10,CUST0137,MAT0024,PL04,2026-02-11,2026-02-28,2026-02-28,13,52.59,683.67,7.5,51.28,632.39,USD,Retail,Completed,On Time
SO008203,10,CUST0162,MAT0051,PL01,2026-03-25,2026-03-30,2026-03-30,1416,56.61,80159.76,7.5,6011.98,74147.78,AUD,E-Commerce,Completed,On Time
SO008204,10,CUST0110,MAT0135,PL01,2025-09-06,2025-09-19,,933,41.26,38495.58,2.0,769.91,0.0,USD,Distributor,Cancelled,Not Delivered
SO008205,10,CUST0083,MAT0088,PL02,2025-06-30,2025-07-06,,722,41.11,29681.42,5.0,1484.07,0.0,USD,E-Commerce,Cancelled,Not Delivered
SO008206,10,CUST0043,MAT0079,PL03,2026-05-16,2026-05-30,,213,67.13,14298.69,5.0,714.93,0.0,CAD,E-Commerce,Cancelled,Not Delivered
SO008207,10,CUST0152,MAT0133,PL01,2025-02-23,2025-03-23,,1361,70.93,96535.73,0.0,0.0,0.0,USD,Retail,Cancelled,Not Delivered
SO008208,10,CUST0109,MAT0005,PL02,2025-12-03,2025-12-11,2025-12-14,227,24.73,5613.71,10.0,561.37,5052.34,USD,Retail,Completed,Late
SO008209,10,CUST0197,MAT0128,PL02,2025-09-05,2025-10-03,,24,33.51,804.24,5.0,40.21,764.03,CAD,Retail,In Process,Not Delivered
SO008210,10,CUST0002,MAT0072,PL04,2025-12-17,2026-01-10,,1303,69.12,90063.36,0.0,0.0,90063.36,CAD,Direct Sales,Backordered,Not Delivered
SO008211,10,CUST0149,MAT0020,PL02,2025-10-15,2025-10-27,,550,14.39,7914.5,2.0,158.29,7756.21,USD,E-Commerce,Backordered,Not Delivered
SO008212,10,CUST0177,MAT0074,PL04,2025-02-12,2025-03-06,2025-03-10,1009,43.01,43397.09,0.0,0.0,43397.09,USD,Distributor,Completed,Late
SO008213,10,CUST0135,MAT0118,PL04,2026-05-27,2026-05-30,,1364,11.67,15917.88,10.0,1591.79,14326.09,USD,E-Commerce,Backordered,Not Delivered
SO008214,10,CUST0153,MAT0024,PL04,2026-03-02,2026-03-28,2026-03-28,215,50.77,10915.55,10.0,1091.56,9823.99,USD,Direct Sales,Completed,On Time
SO008215,10,CUST0160,MAT0038,PL02,2025-09-23,2025-10-06,,517,49.33,25503.61,5.0,1275.18,24228.43,USD,Distributor,Backordered,Not Delivered
SO008216,10,CUST0021,MAT0099,PL01,2025-03-29,2025-04-09,2025-04-17,1271,73.77,93761.67,0.0,0.0,93761.67,USD,E-Commerce,Completed,Late
SO008217,10,CUST0003,MAT0004,PL04,2025-12-19,2026-01-03,,1233,24.26,29912.58,5.0,1495.63,0.0,CAD,Distributor,Cancelled,Not Delivered
SO008218,10,CUST0079,MAT0116,PL04,2025-06-10,2025-07-10,2025-07-13,674,68.87,46418.38,0.0,0.0,46418.38,USD,Retail,Completed,Late
SO008219,10,CUST0118,MAT0043,PL04,2025-09-30,2025-10-06,2025-10-14,1457,27.44,39980.08,7.5,2998.51,36981.57,AUD,Retail,Completed,Late
SO008220,10,CUST0127,MAT0049,PL02,2025-03-06,2025-04-03,,1467,24.01,35222.67,10.0,3522.27,31700.4,USD,Distributor,Backordered,Not Delivered
SO008221,10,CUST0100,MAT0017,PL01,2025-11-17,2025-12-17,,551,24.31,13394.81,7.5,1004.61,12390.2,USD,Direct Sales,In Process,Not Delivered
SO008222,10,CUST0132,MAT0006,PL03,2025-05-27,2025-06-13,2025-06-18,546,44.95,24542.7,7.5,1840.7,22702.0,CAD,Distributor,Completed,Late
SO008223,10,CUST0108,MAT0045,PL04,2025-06-24,2025-07-06,,868,47.53,41256.04,5.0,2062.8,0.0,USD,Retail,Cancelled,Not Delivered
SO008224,10,CUST0115,MAT0062,PL01,2025-06-10,2025-06-16,2025-06-21,112,43.41,4861.92,10.0,486.19,4375.73,USD,Direct Sales,Completed,Late
SO008225,10,CUST0158,MAT0047,PL02,2025-03-07,2025-03-25,2025-03-23,82,62.89,5156.98,0.0,0.0,5156.98,USD,E-Commerce,Completed,On Time
SO008226,10,CUST0111,MAT0144,PL01,2025-02-11,2025-02-16,2025-02-19,532,8.4,4468.8,0.0,0.0,4468.8,AUD,Direct Sales,Completed,Late
SO008227,10,CUST0150,MAT0063,PL02,2025-01-30,2025-02-07,,1448,10.61,15363.28,5.0,768.16,14595.12,USD,Retail,In Process,Not Delivered
SO008228,10,CUST0085,MAT0093,PL02,2025-11-24,2025-12-13,,211,16.11,3399.21,0.0,0.0,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO008229,10,CUST0061,MAT0024,PL04,2025-12-11,2025-12-31,,1102,53.61,59078.22,10.0,5907.82,53170.4,USD,Retail,In Process,Not Delivered
SO008230,10,CUST0132,MAT0012,PL03,2026-03-06,2026-04-02,,395,80.29,31714.55,2.0,634.29,31080.26,USD,Direct Sales,In Process,Not Delivered
SO008231,10,CUST0182,MAT0033,PL03,2026-04-21,2026-05-14,2026-05-22,1074,74.91,80453.34,10.0,8045.33,72408.01,CAD,Retail,Completed,Late
SO008232,10,CUST0054,MAT0075,PL04,2025-06-22,2025-07-01,,948,39.01,36981.48,0.0,0.0,36981.48,CAD,Retail,In Process,Not Delivered
SO008233,10,CUST0015,MAT0136,PL02,2025-08-14,2025-08-25,2025-08-28,741,13.34,9884.94,0.0,0.0,9884.94,USD,Retail,Completed,Late
SO008234,10,CUST0186,MAT0069,PL04,2025-06-30,2025-07-22,,267,62.14,16591.38,0.0,0.0,16591.38,USD,Direct Sales,In Process,Not Delivered
SO008235,10,CUST0167,MAT0034,PL01,2025-10-04,2025-10-25,,1347,49.38,66514.86,0.0,0.0,66514.86,USD,Direct Sales,In Process,Not Delivered
SO008236,10,CUST0196,MAT0018,PL01,2026-02-03,2026-02-10,2026-02-14,1075,10.92,11739.0,5.0,586.95,11152.05,AUD,E-Commerce,Completed,Late
SO008237,10,CUST0106,MAT0064,PL04,2025-09-16,2025-09-23,2025-09-26,485,33.42,16208.7,0.0,0.0,16208.7,USD,Direct Sales,Completed,Late
SO008238,10,CUST0033,MAT0040,PL03,2025-05-29,2025-06-08,2025-06-06,391,51.17,20007.47,2.0,400.15,19607.32,AUD,Direct Sales,Completed,On Time
SO008239,10,CUST0175,MAT0149,PL02,2025-08-29,2025-09-01,2025-09-07,1157,34.7,40147.9,7.5,3011.09,37136.81,USD,Distributor,Completed,Late
SO008240,10,CUST0183,MAT0003,PL02,2026-04-18,2026-04-23,2026-04-24,914,77.61,70935.54,7.5,5320.17,65615.37,AUD,E-Commerce,Completed,Late
SO008241,10,CUST0113,MAT0046,PL01,2025-05-25,2025-06-13,2025-06-21,373,8.51,3174.23,2.0,63.48,3110.75,USD,Retail,Completed,Late
SO008242,10,CUST0002,MAT0074,PL04,2026-04-21,2026-05-09,,1262,37.75,47640.5,0.0,0.0,47640.5,USD,Direct Sales,Backordered,Not Delivered
SO008243,10,CUST0123,MAT0104,PL03,2025-08-06,2025-08-10,,1498,22.53,33749.94,5.0,1687.5,32062.44,USD,Direct Sales,Backordered,Not Delivered
SO008244,10,CUST0037,MAT0068,PL04,2025-09-28,2025-10-02,,235,70.26,16511.1,0.0,0.0,16511.1,USD,E-Commerce,In Process,Not Delivered
SO008245,10,CUST0066,MAT0142,PL03,2026-06-16,2026-06-22,2026-06-26,506,12.55,6350.3,0.0,0.0,6350.3,USD,E-Commerce,Completed,Late
SO008246,10,CUST0076,MAT0004,PL01,2026-03-07,2026-04-02,,258,23.2,5985.6,7.5,448.92,5536.68,CAD,E-Commerce,In Process,Not Delivered
SO008247,10,CUST0135,MAT0126,PL01,2026-04-07,2026-04-30,,491,48.62,23872.42,0.0,0.0,23872.42,USD,Direct Sales,In Process,Not Delivered
SO008248,10,CUST0049,MAT0100,PL01,2026-04-30,2026-05-11,,468,14.93,6987.24,10.0,698.72,6288.52,USD,Retail,Backordered,Not Delivered
SO008249,10,CUST0080,MAT0024,PL01,2025-09-30,2025-10-10,,151,48.32,7296.32,10.0,729.63,6566.69,AUD,Distributor,Backordered,Not Delivered
SO008250,10,CUST0077,MAT0011,PL03,2025-02-20,2025-03-16,2025-03-20,737,25.49,18786.13,0.0,0.0,18786.13,USD,Retail,Completed,Late
SO008251,10,CUST0084,MAT0061,PL04,2025-06-19,2025-07-09,2025-07-13,404,54.29,21933.16,7.5,1644.99,20288.17,CAD,Direct Sales,Completed,Late
SO008252,10,CUST0019,MAT0074,PL01,2025-01-12,2025-02-09,,31,38.25,1185.75,2.0,23.71,0.0,USD,Direct Sales,Cancelled,Not Delivered
SO008253,10,CUST0074,MAT0127,PL03,2025-09-08,2025-09-22,2025-09-28,1025,36.28,37187.0,7.5,2789.03,34397.97,USD,Distributor,Completed,Late
